"DesignName","Gates","Edges","DesignPath","CellLib","FileType","Category","Time","Inputs","Outputs","NrDffs"
"automated_nangate_hight_latest_final_CONTROL",217,566,"./automated_nangate/automated_nangate_hight_latest_final_CONTROL.v","automated_nangate","v",,1536150877.35806,5,13,0
"automated_nangate_hight_latest_final_CRYPTO_PATH",1515,3303,"./automated_nangate/automated_nangate_hight_latest_final_CRYPTO_PATH.v","automated_nangate","v",,1536150877.44606,103,64,0
"automated_nangate_hight_latest_final_HIGHT_CORE_TOP",2865,6433,"./automated_nangate/automated_nangate_hight_latest_final_HIGHT_CORE_TOP.v","automated_nangate","v","topfile",1536150877.57006,198,66,0
"automated_nangate_hight_latest_final_KEY_SCHED",1252,2691,"./automated_nangate/automated_nangate_hight_latest_final_KEY_SCHED.v","automated_nangate","v",,1536150877.64606,138,32,0
"automated_nangate_hight_latest_final_RF",958,1895,"./automated_nangate/automated_nangate_hight_latest_final_RF.v","automated_nangate","v",,1536150877.70206,98,64,0
"automated_nangate_hight_latest_final_SKG",1109,2335,"./automated_nangate/automated_nangate_hight_latest_final_SKG.v","automated_nangate","v",,1536150877.75806,134,32,0
"automated_nangate_hight_latest_final_WF",363,485,"./automated_nangate/automated_nangate_hight_latest_final_WF.v","automated_nangate","v",,1536150877.77806,97,64,0
"automated_nangate_hight_latest_final_WKG",131,130,"./automated_nangate/automated_nangate_hight_latest_final_WKG.v","automated_nangate","v",,1536150877.79806,66,32,0
"automated_nangate_hpdmc_latest_final_hpdmc_banktimer",29,52,"./automated_nangate/automated_nangate_hpdmc_latest_final_hpdmc_banktimer.v","automated_nangate","v",,1528980807.52699,7,1,0
"automated_nangate_hpdmc_latest_final_hpdmc_busif",85,61,"./automated_nangate/automated_nangate_hpdmc_latest_final_hpdmc_busif.v","automated_nangate","v",,1528980807.53499,32,26,0
"automated_nangate_hpdmc_latest_final_hpdmc_ctlif",563,926,"./automated_nangate/automated_nangate_hpdmc_latest_final_hpdmc_ctlif.v","automated_nangate","v",,1528980807.55499,52,83,0
"automated_nangate_hpdmc_latest_final_hpdmc_datactl",210,424,"./automated_nangate/automated_nangate_hpdmc_latest_final_hpdmc_datactl.v","automated_nangate","v",,1528980807.56699,11,9,"{}"
"automated_nangate_hpdmc_latest_final_hpdmc_iobuf32",128,96,"./automated_nangate/automated_nangate_hpdmc_latest_final_hpdmc_iobuf32.v","automated_nangate","v",,1528980807.57499,96,32,"{}"
"automated_nangate_hpdmc_latest_final_hpdmc_mgmt",593,1185,"./automated_nangate/automated_nangate_hpdmc_latest_final_hpdmc_mgmt.v","automated_nangate","v",,1528980807.59899,54,26,0
"automated_nangate_hpdmc_latest_final_hpdmc_obuft4",12,8,"./automated_nangate/automated_nangate_hpdmc_latest_final_hpdmc_obuft4.v","automated_nangate","v",,1528980807.60699,8,4,0
"automated_nangate_hpdmc_latest_final_IDELAY",3,2,"./automated_nangate/automated_nangate_hpdmc_latest_final_IDELAY.v","automated_nangate","v",,1528980807.61099,5,1,0
"automated_nangate_hpdmc_latest_final_OBUFT",3,2,"./automated_nangate/automated_nangate_hpdmc_latest_final_OBUFT.v","automated_nangate","v",,1528980807.61899,2,1,"{}"
"automated_nangate_i2c_latest_final_i2c_master_bit_ctrl",423,1041,"./automated_nangate/automated_nangate_i2c_latest_final_i2c_master_bit_ctrl.v","automated_nangate","v",,1536150893.9099,27,8,0
"automated_nangate_i2c_latest_final_i2c_master_byte_ctrl",622,1513,"./automated_nangate/automated_nangate_i2c_latest_final_i2c_master_byte_ctrl.v","automated_nangate","v",,1536150894.0299,35,16,0
"automated_nangate_i2c_latest_final_i2c_master_top",873,2213,"./automated_nangate/automated_nangate_i2c_latest_final_i2c_master_top.v","automated_nangate","v","topfile",1536150894.2179,19,14,0
"automated_nangate_iscas_final_AN2",4,3,"./automated_nangate/automated_nangate_iscas_final_AN2.v","automated_nangate","v",,1536151756.28945,2,1,0
"automated_nangate_iscas_final_AN3",5,4,"./automated_nangate/automated_nangate_iscas_final_AN3.v","automated_nangate","v",,1536151756.30945,3,1,0
"automated_nangate_iscas_final_AN4",6,5,"./automated_nangate/automated_nangate_iscas_final_AN4.v","automated_nangate","v",,1536151756.32545,4,1,0
"automated_nangate_iscas_final_BU",3,2,"./automated_nangate/automated_nangate_iscas_final_BU.v","automated_nangate","v",,1536151756.34945,1,1,0
"automated_nangate_iscas_final_c1355",245,456,"./automated_nangate/automated_nangate_iscas_final_c1355.v","automated_nangate","v",,1536151756.37345,41,32,0
"automated_nangate_iscas_final_c17",13,14,"./automated_nangate/automated_nangate_iscas_final_c17.v","automated_nangate","v",,1536151756.38945,5,2,0
"automated_nangate_iscas_final_c1908",217,396,"./automated_nangate/automated_nangate_iscas_final_c1908.v","automated_nangate","v",,1536151756.40945,33,25,0
"automated_nangate_iscas_final_c2670",566,886,"./automated_nangate/automated_nangate_iscas_final_c2670.v","automated_nangate","v",,1536151756.45345,157,64,0
"automated_nangate_iscas_final_c3540",600,1465,"./automated_nangate/automated_nangate_iscas_final_c3540.v","automated_nangate","v",,1536151756.50145,50,22,0
"automated_nangate_iscas_final_c432",183,370,"./automated_nangate/automated_nangate_iscas_final_c432.v","automated_nangate","v",,1536151756.52945,36,7,0
"automated_nangate_iscas_final_c499",245,456,"./automated_nangate/automated_nangate_iscas_final_c499.v","automated_nangate","v",,1536151756.54945,41,32,0
"automated_nangate_iscas_final_c5315",1099,2052,"./automated_nangate/automated_nangate_iscas_final_c5315.v","automated_nangate","v",,1536151756.60545,178,123,0
"automated_nangate_iscas_final_c6288",1857,4543,"./automated_nangate/automated_nangate_iscas_final_c6288.v","automated_nangate","v",,1536151756.72545,32,32,0
"automated_nangate_iscas_final_c7552",1296,2335,"./automated_nangate/automated_nangate_iscas_final_c7552.v","automated_nangate","v",,1536151756.78945,207,108,0
"automated_nangate_iscas_final_c880",300,571,"./automated_nangate/automated_nangate_iscas_final_c880.v","automated_nangate","v",,1536151756.82145,60,26,0
"automated_nangate_iscas_final_Circuit74181b",67,128,"./automated_nangate/automated_nangate_iscas_final_Circuit74181b.v","automated_nangate","v",,1536151756.84145,14,8,0
"automated_nangate_iscas_final_Circuit74182",30,43,"./automated_nangate/automated_nangate_iscas_final_Circuit74182.v","automated_nangate","v",,1536151756.86545,9,5,0
"automated_nangate_iscas_final_Circuit74283b",36,53,"./automated_nangate/automated_nangate_iscas_final_Circuit74283b.v","automated_nangate","v",,1536151756.89745,9,5,0
"automated_nangate_iscas_final_Circuit74L85b",38,61,"./automated_nangate/automated_nangate_iscas_final_Circuit74L85b.v","automated_nangate","v",,1536151756.91745,11,3,0
"automated_nangate_iscas_final_CLAmodule",32,59,"./automated_nangate/automated_nangate_iscas_final_CLAmodule.v","automated_nangate","v",,1536151756.93345,9,7,0
"automated_nangate_iscas_final_DFF",4,3,"./automated_nangate/automated_nangate_iscas_final_DFF.v","automated_nangate","v",,1536151756.94545,2,1,0
"automated_nangate_iscas_final_Dmodule",22,24,"./automated_nangate/automated_nangate_iscas_final_Dmodule.v","automated_nangate","v",,1536151756.98145,12,4,0
"automated_nangate_iscas_final_Emodule",22,24,"./automated_nangate/automated_nangate_iscas_final_Emodule.v","automated_nangate","v",,1536151756.99745,12,4,0
"automated_nangate_iscas_final_EO",4,3,"./automated_nangate/automated_nangate_iscas_final_EO.v","automated_nangate","v",,1536151757.01345,2,1,0
"automated_nangate_iscas_final_FD1",4,3,"./automated_nangate/automated_nangate_iscas_final_FD1.v","automated_nangate","v",,1536151757.05745,2,1,0
"automated_nangate_iscas_final_FD1S",9,7,"./automated_nangate/automated_nangate_iscas_final_FD1S.v","automated_nangate","v",,1536151757.04145,4,2,0
"automated_nangate_iscas_final_FD1S2",11,11,"./automated_nangate/automated_nangate_iscas_final_FD1S2.v","automated_nangate","v",,1536151757.02945,5,2,0
"automated_nangate_iscas_final_FDMASK",6,5,"./automated_nangate/automated_nangate_iscas_final_FDMASK.v","automated_nangate","v",,1536151757.07345,3,1,0
"automated_nangate_iscas_final_foobar",286,530,"./automated_nangate/automated_nangate_iscas_final_foobar.v","automated_nangate","v",,1536151757.09745,60,26,0
"automated_nangate_iscas_final_IV",3,2,"./automated_nangate/automated_nangate_iscas_final_IV.v","automated_nangate","v",,1536151757.11345,1,1,0
"automated_nangate_iscas_final_MUX21H",5,4,"./automated_nangate/automated_nangate_iscas_final_MUX21H.v","automated_nangate","v",,1536151757.15745,3,1,0
"automated_nangate_iscas_final_ND2",4,3,"./automated_nangate/automated_nangate_iscas_final_ND2.v","automated_nangate","v",,1536151757.17344,2,1,0
"automated_nangate_iscas_final_ND3",5,4,"./automated_nangate/automated_nangate_iscas_final_ND3.v","automated_nangate","v",,1536151757.18944,3,1,0
"automated_nangate_iscas_final_ND4",6,5,"./automated_nangate/automated_nangate_iscas_final_ND4.v","automated_nangate","v",,1536151757.22944,4,1,0
"automated_nangate_iscas_final_NR2",4,3,"./automated_nangate/automated_nangate_iscas_final_NR2.v","automated_nangate","v",,1536151757.24544,2,1,0
"automated_nangate_iscas_final_NR3",5,4,"./automated_nangate/automated_nangate_iscas_final_NR3.v","automated_nangate","v",,1536151757.26144,3,1,0
"automated_nangate_iscas_final_NR4",6,5,"./automated_nangate/automated_nangate_iscas_final_NR4.v","automated_nangate","v",,1536151757.27344,4,1,0
"automated_nangate_iscas_final_OR2",4,3,"./automated_nangate/automated_nangate_iscas_final_OR2.v","automated_nangate","v",,1536151757.28944,2,1,0
"automated_nangate_iscas_final_OR3",5,4,"./automated_nangate/automated_nangate_iscas_final_OR3.v","automated_nangate","v",,1536151757.30544,3,1,0
"automated_nangate_iscas_final_OR4",6,5,"./automated_nangate/automated_nangate_iscas_final_OR4.v","automated_nangate","v",,1536151757.32144,4,1,0
"automated_nangate_iscas_final_s1196",576,1059,"./automated_nangate/automated_nangate_iscas_final_s1196.v","automated_nangate","v",,1536151757.35744,16,14,0
"automated_nangate_iscas_final_s1238",555,1091,"./automated_nangate/automated_nangate_iscas_final_s1238.v","automated_nangate","v",,1536151757.47744,16,14,0
"automated_nangate_iscas_final_s13207",8632,12336,"./automated_nangate/automated_nangate_iscas_final_s13207.v","automated_nangate","v",,1536151757.86544,64,152,0
"automated_nangate_iscas_final_s1423",754,1317,"./automated_nangate/automated_nangate_iscas_final_s1423.v","automated_nangate","v",,1536151757.94544,19,5,0
"automated_nangate_iscas_final_s1488",687,1418,"./automated_nangate/automated_nangate_iscas_final_s1488.v","automated_nangate","v",,1536151757.98944,10,19,0
"automated_nangate_iscas_final_s1494",681,1424,"./automated_nangate/automated_nangate_iscas_final_s1494.v","automated_nangate","v",,1536151758.03344,10,19,0
"automated_nangate_iscas_final_s15850",10371,14620,"./automated_nangate/automated_nangate_iscas_final_s15850.v","automated_nangate","v",,1536151758.45343,79,150,0
"automated_nangate_iscas_final_s344",196,310,"./automated_nangate/automated_nangate_iscas_final_s344.v","automated_nangate","v",,1536151758.50143,11,11,0
"automated_nangate_iscas_final_s349",197,314,"./automated_nangate/automated_nangate_iscas_final_s349.v","automated_nangate","v",,1536151758.52543,11,11,0
"automated_nangate_iscas_final_s35932",18149,32045,"./automated_nangate/automated_nangate_iscas_final_s35932.v","automated_nangate","v",,1536151759.27342,37,320,0
"automated_nangate_iscas_final_s382",189,354,"./automated_nangate/automated_nangate_iscas_final_s382.v","automated_nangate","v",,1536151759.29742,5,6,0
"automated_nangate_iscas_final_s38417",23069,34255,"./automated_nangate/automated_nangate_iscas_final_s38417.v","automated_nangate","v",,1536151760.28941,30,106,0
"automated_nangate_iscas_final_s38584",21022,35912,"./automated_nangate/automated_nangate_iscas_final_s38584.v","automated_nangate","v",,1536151761.17341,40,304,0
"automated_nangate_iscas_final_s386",180,366,"./automated_nangate/automated_nangate_iscas_final_s386.v","automated_nangate","v",,1536151761.19741,9,7,0
"automated_nangate_iscas_final_s400",193,368,"./automated_nangate/automated_nangate_iscas_final_s400.v","automated_nangate","v",,1536151761.22141,5,6,0
"automated_nangate_iscas_final_s420",254,416,"./automated_nangate/automated_nangate_iscas_final_s420.v","automated_nangate","v",,1536151761.24541,20,1,0
"automated_nangate_iscas_final_s444",212,400,"./automated_nangate/automated_nangate_iscas_final_s444.v","automated_nangate","v",,1536151761.2694,5,6,0
"automated_nangate_iscas_final_s510",244,443,"./automated_nangate/automated_nangate_iscas_final_s510.v","automated_nangate","v",,1536151761.2934,21,7,0
"automated_nangate_iscas_final_s526",224,493,"./automated_nangate/automated_nangate_iscas_final_s526.v","automated_nangate","v",,1536151761.3414,5,6,0
"automated_nangate_iscas_final_s526n",225,493,"./automated_nangate/automated_nangate_iscas_final_s526n.v","automated_nangate","v",,1536151761.3174,5,6,0
"automated_nangate_iscas_final_s5378",3043,4619,"./automated_nangate/automated_nangate_iscas_final_s5378.v","automated_nangate","v",,1536151761.4774,37,49,0
"automated_nangate_iscas_final_s641",458,601,"./automated_nangate/automated_nangate_iscas_final_s641.v","automated_nangate","v",,1536151761.5094,37,24,0
"automated_nangate_iscas_final_s713",471,652,"./automated_nangate/automated_nangate_iscas_final_s713.v","automated_nangate","v",,1536151761.5414,37,23,0
"automated_nangate_iscas_final_s820",332,786,"./automated_nangate/automated_nangate_iscas_final_s820.v","automated_nangate","v",,1536151761.5694,20,19,0
"automated_nangate_iscas_final_s832",330,798,"./automated_nangate/automated_nangate_iscas_final_s832.v","automated_nangate","v",,1536151761.5974,20,19,0
"automated_nangate_iscas_final_s838",514,852,"./automated_nangate/automated_nangate_iscas_final_s838.v","automated_nangate","v",,1536151761.6294,36,1,0
"automated_nangate_iscas_final_s9234",3483,4894,"./automated_nangate/automated_nangate_iscas_final_s9234.v","automated_nangate","v",,1536151761.8054,38,39,0
"automated_nangate_iscas_final_s953",464,824,"./automated_nangate/automated_nangate_iscas_final_s953.v","automated_nangate","v",,1536151761.8574,18,23,0
"automated_nangate_iscas_final_Summodule",31,33,"./automated_nangate/automated_nangate_iscas_final_Summodule.v","automated_nangate","v",,1536151761.8774,13,5,0
"automated_nangate_iscas_final_TopLevel74181b",67,128,"./automated_nangate/automated_nangate_iscas_final_TopLevel74181b.v","automated_nangate","v","topfile",1536151761.8934,14,8,0
"automated_nangate_iscas_final_TopLevel74182b",30,43,"./automated_nangate/automated_nangate_iscas_final_TopLevel74182b.v","automated_nangate","v","topfile",1536151761.9094,9,5,0
"automated_nangate_iscas_final_TopLevel74283b",36,53,"./automated_nangate/automated_nangate_iscas_final_TopLevel74283b.v","automated_nangate","v","topfile",1536151761.9294,9,5,0
"automated_nangate_iscas_final_TopLevel74L85b",38,61,"./automated_nangate/automated_nangate_iscas_final_TopLevel74L85b.v","automated_nangate","v","topfile",1536151761.9454,11,3,0
"automated_nangate_iscas_final_TX",3,2,"./automated_nangate/automated_nangate_iscas_final_TX.v","automated_nangate","v",,1536151761.9694,2,1,0
"automated_nangate_iwls_final_DSP_CORE_wpreg",4902,8245,"./automated_nangate/automated_nangate_iwls_final_DSP_CORE_wpreg.v","automated_nangate","v","register, memory",1542470733.55554,842,838,0
"automated_nangate_md5_pipelined_latest_final_Md5Core",82877,172137,"./automated_nangate/automated_nangate_md5_pipelined_latest_final_Md5Core.v","automated_nangate","v","crypto, hash, md5, top",1536192240.87614,641,128,0
"automated_nangate_mem_ctrl_latest_final_mc_adr_sel",705,1629,"./automated_nangate/automated_nangate_mem_ctrl_latest_final_mc_adr_sel.v","automated_nangate","v","memory_control",1536193070.25595,110,50,0
"automated_nangate_mem_ctrl_latest_final_mc_cs_rf",435,777,"./automated_nangate/automated_nangate_mem_ctrl_latest_final_mc_cs_rf.v","automated_nangate","v","memory_control",1536193070.27595,134,68,0
"automated_nangate_mem_ctrl_latest_final_mc_dp",897,2018,"./automated_nangate/automated_nangate_mem_ctrl_latest_final_mc_dp.v","automated_nangate","v","memory_control",1536193070.31195,121,69,0
"automated_nangate_mem_ctrl_latest_final_mc_incn_r",155,241,"./automated_nangate/automated_nangate_mem_ctrl_latest_final_mc_incn_r.v","automated_nangate","v",,1536193070.32395,33,32,0
