file,#nodes,#edges,#inputs,#outputs,#XOR,#AND,#OR,avg_degree,is_connected
automated_nangate_i2c_latest_final_i2c_master_byte_ctrl.gml,692,1593,35,16,15,99,147,4.6,False
automated_nangate_iscas_final_ND3.gml,6,5,3,1,0,1,0,1.67,True
automated_nangate_aes-128_pipelined_encryption_latest_final_SBox.gml,611,1594,11,8,0,171,232,5.22,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult239.gml,42,52,8,8,15,0,18,2.48,True
automated_nangate_csa_latest_final_single_block_decyper.gml,897,1902,72,64,48,266,187,4.24,False
automated_nangate_m1_core_latest_final_wb_int_ctrl.gml,114,112,34,34,0,3,9,1.96,False
automated_nangate_apbtoaes128_latest_final_aes_ip.gml,7658,18607,41,38,526,669,1644,4.86,False
automated_nangate_pairing_latest_final_f3m_mux3.gml,1595,1980,585,194,0,0,0,2.48,True
automated_nangate_signed_integer_divider_latest_final_shift_15.gml,296,523,47,32,0,14,12,3.53,True
automated_nangate_openmsp430_latest_final_ogfx_backend_frame_fifo.gml,1436,3276,84,35,98,166,307,4.56,True
automated_nangate_aes_highthroughput_lowarea_latest_final_aes_top_exampl.gml,26734,58636,45,35,6618,1146,8494,4.39,True
automated_nangate_fpu_latest_final_div_r2.gml,12893,31622,75,100,1276,2145,4620,4.91,True
automated_nangate_cookbook_final_fec_rot_12.gml,138,147,32,32,32,0,41,2.13,True
automated_nangate_apbtoaes128_latest_final_shift_rows.gml,640,512,128,256,0,0,0,1.6,False
automated_nangate_aes_highthroughput_lowarea_latest_final_key_exp.gml,4909,10728,261,71,582,399,1316,4.37,True
automated_nangate_cookbook_final_error_loc_poly_roots.gml,398,487,72,73,132,2,155,2.45,True
automated_nangate_iscas_final_DFF.gml,5,4,2,1,0,0,0,1.6,True
automated_nangate_ft816float_latest_final_cntlo16.gml,80,120,16,5,0,5,15,3.0,True
automated_nangate_cookbook_final_round.gml,1199,2611,120,120,80,235,276,4.36,False
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult173.gml,48,62,8,8,17,0,22,2.58,True
automated_nangate_turbo8051_latest_final_toggle_sy.gml,19,27,6,1,1,1,5,2.84,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult14.gml,40,48,8,8,16,0,16,2.4,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult15.gml,43,52,8,8,12,0,17,2.42,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult166.gml,47,62,8,8,12,0,23,2.64,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult172.gml,48,63,8,8,16,0,23,2.62,True
automated_nangate_AES-T100_final_S.gml,603,1579,9,8,0,191,178,5.24,True
automated_nangate_pairing_latest_final_f3_mult.gml,16,22,4,2,0,2,2,2.75,True
automated_nangate_cookbook_final_descrambler.gml,4999,8300,515,512,512,20,1516,3.32,True
automated_nangate_cookbook_final_scrambler_lfsr.gml,606,1134,63,66,77,5,197,3.74,True
automated_nangate_Lightweight-Threshold-Implementations-master_final_key_schedule_modified3_simon_parallel.gml,325,734,11,1,1,4,7,4.52,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult199.gml,41,50,8,8,14,0,17,2.44,True
automated_nangate_a-z80_latest_final_alu_mux_8.gml,20,23,11,1,0,0,0,2.3,True
automated_nangate_fixed_point_arithmetic_parameterized_latest_final_qmult.gml,7321,16465,64,32,1055,2170,2892,4.5,True
automated_nangate_hight_latest_final_WKG.gml,168,167,66,32,1,0,1,1.99,True
automated_nangate_cookbook_final_fec_rot_13.gml,143,154,32,32,36,0,43,2.15,True
automated_nangate_des_latest_final_key_sel.gml,872,2323,61,48,4,48,16,5.33,True
automated_nangate_turbo8051_latest_final_oc8051_a.gml,166,313,31,9,7,22,21,3.77,True
automated_nangate_8bit_vedic_multiplier_latest_final_vedic8x8.gml,611,1047,16,16,224,258,305,3.43,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult204.gml,38,44,8,8,9,0,14,2.32,True
automated_nangate_turbo8051_latest_final_g_rx_fsm.gml,1295,3023,38,38,91,211,322,4.67,True
automated_nangate_Lightweight-Threshold-Implementations-master_final_datapath_shar.gml,331,750,10,2,2,3,4,4.53,True
automated_nangate_iscas_final_FDMASK.gml,7,6,3,1,0,1,0,1.71,True
automated_nangate_cookbook_final_little_sigma_0_512.gml,313,370,64,64,121,0,121,2.36,True
automated_nangate_cookbook_final_reed_sol_tx.gml,1412,2963,12,10,321,136,550,4.2,True
automated_nangate_cookbook_final_sbox3.gml,93,256,6,4,0,32,13,5.51,True
automated_nangate_apbtoaes128_latest_final_sBox_8.gml,225,412,10,16,56,20,118,3.66,True
automated_nangate_cookbook_final_gf_mult_by_03.gml,34,36,8,8,10,0,10,2.12,True
automated_nangate_cookbook_final_gf_mult_by_e8.gml,41,50,8,8,17,0,17,2.44,True
automated_nangate_cookbook_final_gf_mult_by_17.gml,44,56,8,8,10,0,20,2.55,True
automated_nangate_cookbook_final_gf_mult_by_f4.gml,38,44,8,8,12,0,14,2.32,True
automated_nangate_xge_mac_latest_final_sync_clk_xgmii_tx.gml,17,24,5,3,0,0,0,2.82,True
automated_nangate_cookbook_final_gf_mult_by_1a.gml,40,48,8,8,14,0,16,2.4,True
