file,#nodes,#edges,#inputs,#outputs,#XOR,#AND,#OR,avg_degree,is_connected
automated_osu018_signed_integer_divider_latest_final_divider_dshift.gml,4608,9878,67,65,85,1022,549,4.29,True
automated_osu018_m1_core_latest_final_m1_alu.gml,1704,3687,70,33,11,357,272,4.33,True
automated_osu018_cookbook_final_error_value_round.gml,2132,4461,81,80,51,676,482,4.18,True
automated_osu018_cookbook_final_crc32_dat120_flat.gml,3662,7064,152,32,369,486,2269,3.86,True
automated_osu018_8bit_vedic_multiplier_latest_final_vedic4x4.gml,127,203,8,8,40,50,53,3.2,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult158.gml,93,159,8,8,4,26,23,3.42,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult10.gml,50,73,8,8,2,6,16,2.92,True
automated_osu018_csa_latest_final_usb_cnt.gml,40,48,8,8,4,0,16,2.4,True
automated_osu018_iscas_final_Circuit74L85.gml,46,69,11,3,0,4,7,3.0,True
automated_osu018_cookbook_final_asc_to_7seg.gml,185,420,8,7,0,60,55,4.54,True
automated_osu018_openmsp430_latest_final_openMSP430.gml,5892,13154,66,107,22,1099,818,4.47,False
automated_osu018_cookbook_final_fec_rot_16.gml,258,398,32,32,18,47,70,3.09,True
automated_osu018_RSA-Verilog-master_final_mon_exp.gml,994,2102,85,140,0,104,69,4.23,False
automated_osu018_a-z80_latest_final_alu_cor.gml,69,106,12,6,1,16,5,3.07,True
automated_osu018_BLAKE_final_BLAKE_G_FUNCTION.gml,2691,5117,192,128,79,723,616,3.8,True
automated_osu018_ft816float_latest_final_cntlz24.gml,101,161,24,5,0,13,15,3.19,True
automated_osu018_csa_latest_final_ledseg_cnt.gml,169,310,17,12,2,44,28,3.67,False
automated_osu018_cookbook_final_salt_to_bi.gml,220,452,16,12,0,44,46,4.11,False
automated_osu018_cookbook_final_ycbcr_to_rg.gml,1639,3356,25,24,36,365,397,4.1,True
automated_osu018_turbo8051_latest_final_oc8051_a.gml,226,448,31,9,1,55,28,3.96,True
automated_osu018_AES-T200_final_aes_128.gml,8,7,3,1,0,1,0,1.75,True
automated_osu018_pairing_latest_final_f3_add1.gml,9,9,2,2,0,0,2,2.0,True
automated_osu018_Lightweight-Threshold-Implementations-master_final_key_schedule_modified2_simon_parallel.gml,559,1114,17,1,1,139,14,3.99,True
automated_osu018_turbo8051_latest_final_oc8051_ram_top.gml,11116,25835,29,9,1,615,1553,4.65,True
automated_osu018_pci_express_crc_latest_final_crc32d16N.gml,64,32,0,32,0,0,0,1.0,False
automated_osu018_turbo8051_latest_final_clk_ctl.gml,17,29,4,1,0,2,3,3.41,True
automated_osu018_mriscvcore_final_ALU_add.gml,513,876,66,33,14,66,107,3.42,True
automated_osu018_turbo8051_latest_final_spi_ctl.gml,647,1262,66,48,6,99,73,3.9,True
automated_osu018_cookbook_final_ecc_correction_64bit.gml,497,957,8,65,0,109,110,3.85,True
automated_osu018_openmsp430_latest_final_spartan3_pmem.gml,16,8,0,8,0,0,0,1.0,False
automated_osu018_8bit_vedic_multiplier_latest_final_vedic8x8.gml,611,1047,16,16,224,258,305,3.43,True
automated_osu018_mriscv_final_AXI_SP32B1024.gml,541,796,95,81,0,4,42,2.94,False
automated_osu018_apbtoaes128_latest_final_aes_ip.gml,11315,26541,41,38,229,2420,1702,4.69,False
automated_osu018_openmsp430_latest_final_ogfx_backend_frame_fifo.gml,2223,4916,84,35,10,584,277,4.42,True
automated_osu018_cookbook_final_shift_rows.gml,384,256,128,128,0,0,0,1.33,False
automated_osu018_systemcaes_latest_final_keysched192.gml,1834,3366,207,203,51,303,125,3.67,False
automated_osu018_turbo8051_latest_final_uart_cfg.gml,277,444,17,38,0,24,35,3.21,True
automated_osu018_rtf8088_latest_final_divr2.gml,1592,3398,70,50,12,173,222,4.27,True
automated_osu018_rs_decoder_31_19_6_latest_final_degree2_cell.gml,48,67,8,5,2,10,2,2.79,True
automated_osu018_rs_decoder_31_19_6_latest_final_degree3_cell.gml,48,68,8,5,3,10,3,2.83,True
automated_osu018_openmsp430_latest_final_ogfx_gpu.gml,6289,14414,49,39,7,1508,887,4.58,True
automated_osu018_Lightweight-Threshold-Implementations-master_final_p_datapat.gml,5333,10532,141,128,128,1375,1156,3.95,True
automated_osu018_turbo8051_latest_final_oc8051_alu_src_sel.gml,312,482,72,24,0,54,19,3.09,True
automated_osu018_openmsp430_latest_final_virtex5_pmem.gml,32,16,0,16,0,0,0,1.0,False
automated_osu018_cookbook_final_fec_rot_17.gml,275,436,32,32,18,53,75,3.17,True
automated_osu018_openmsp430_latest_final_virtex4_pmem.gml,32,16,0,16,0,0,0,1.0,False
automated_osu018_m1_core_latest_final_m1_mul.gml,3032,6722,68,65,21,344,411,4.43,True
automated_osu018_mem_ctrl_latest_final_mc_mem_if.gml,619,697,150,123,0,18,8,2.25,False
automated_osu018_Lightweight-Threshold-Implementations-master_final_lut_datapat.gml,29,44,8,1,0,12,4,3.03,True
automated_osu018_cookbook_final_sboxes.gml,1141,2688,48,32,0,323,302,4.71,False
automated_osu018_m32632_latest_final_FP_STAT_REG.gml,237,327,35,35,0,26,4,2.76,False
automated_osu018_turbo8051_latest_final_wb_wr_mem2mem.gml,740,1485,59,55,0,96,20,4.01,True
automated_osu018_a-z80_latest_final_alu.gml,752,1336,40,16,92,312,312,3.55,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult11.gml,76,123,8,8,5,16,21,3.24,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult159.gml,105,207,8,8,2,25,27,3.94,True
automated_osu018_sha3_latest_final_padder.gml,4051,7219,39,578,0,71,41,3.56,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult165.gml,117,239,8,8,1,36,13,4.09,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult171.gml,123,239,8,8,6,42,36,3.89,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult39.gml,85,146,8,8,5,27,22,3.44,True
automated_osu018_ft816float_latest_final_cntlo16.gml,90,129,16,5,0,10,11,2.87,True
automated_osu018_jt51_latest_final_jt51_sum_op.gml,371,762,17,16,4,59,50,4.11,True
automated_osu018_aes_highthroughput_lowarea_latest_final_key_exp.gml,6576,14799,261,71,112,1396,1142,4.5,True
automated_osu018_mem_ctrl_latest_final_sync_cs_d.gml,494,552,121,119,0,45,6,2.23,False
automated_osu018_present_encryptor_latest_final_permutatio.gml,192,128,64,64,0,0,0,1.33,False
automated_osu018_cookbook_final_fec_rot_7.gml,163,194,32,32,13,20,28,2.38,False
automated_osu018_trigonometric_functions_in_double_fpu_latest_final_cosine_lut.gml,1871,4062,35,64,0,618,543,4.34,False
automated_osu018_fpga-median_latest_final_state_machi.gml,637,1269,2,62,9,103,133,3.98,False
automated_osu018_double_fpu_latest_final_fpu_exceptions.gml,3140,6182,214,70,0,499,378,3.94,True
automated_osu018_orsoc_graphics_accelerator_final_gfx_cuvz.gml,43678,103750,310,154,1008,14827,8507,4.75,True
automated_osu018_openmsp430_latest_final_ogfx_reg_fifo.gml,1495,3209,21,28,1,262,120,4.29,True
automated_osu018_cookbook_final_gf_mult_by_a5.gml,65,102,8,8,4,11,22,3.14,True
automated_osu018_mriscvcore_final_UTILITY.gml,3113,6303,145,66,35,547,672,4.05,True
automated_osu018_cookbook_final_twelve_four_comp.gml,180,419,12,4,0,60,37,4.66,True
automated_osu018_openmsp430_latest_final_ogfx_if_lt24.gml,1020,2017,115,30,16,184,196,3.95,True
automated_osu018_cookbook_final_gf_mult_by_7d.gml,60,96,8,8,3,11,18,3.2,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult9.gml,56,84,8,8,4,9,19,3.0,True
automated_osu018_cookbook_final_gf_mult_by_b9.gml,96,181,8,8,3,30,16,3.77,True
automated_osu018_cookbook_final_gf_mult_by_72.gml,100,187,8,8,3,24,28,3.74,True
automated_osu018_ecg_latest_final_point_scalar_mult.gml,86989,185647,542,390,100,16633,8134,4.27,True
automated_osu018_ecg_latest_final_f3_sub1.gml,9,9,2,2,0,0,2,2.0,True
automated_osu018_cookbook_final_gf_mult_by_66.gml,77,131,8,8,3,21,21,3.4,True
automated_osu018_double_fpu_latest_final_fpu_round.gml,1219,2250,73,76,0,102,203,3.69,True
automated_osu018_amber_latest_final_eth_receivecontrol.gml,625,1258,74,4,30,95,145,4.03,True
automated_osu018_gost28147-89_latest_final_gost89_pipelined_ecb_decrypt.gml,50158,107629,833,64,1600,12320,13312,4.29,True
automated_osu018_AES-T200_final_S.gml,708,1797,9,8,0,169,155,5.08,True
automated_osu018_cookbook_final_gf_mult_by_99.gml,77,131,8,8,4,21,20,3.4,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult213.gml,91,163,8,8,7,21,25,3.58,True
automated_osu018_iscas_final_s1196.gml,687,1170,15,14,0,258,146,3.41,True
automated_osu018_aes_highthroughput_lowarea_latest_final_mix_columns.gml,2240,3744,128,128,352,384,864,3.34,False
automated_osu018_aes-128_pipelined_encryption_latest_final_RoundKeyG.gml,6230,14203,163,129,0,1628,856,4.56,True
automated_osu018_m32632_latest_final_RD_ALIGNER.gml,807,1744,42,33,0,160,78,4.32,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult207.gml,79,131,8,8,5,12,22,3.32,True
automated_osu018_sdr_ctrl_latest_final_sdrc_bank_ctl.gml,2452,5161,69,36,0,383,155,4.21,True
automated_osu018_xge_mac_latest_final_generic_mem_medium.gml,1562,3373,42,32,0,142,38,4.32,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult211.gml,90,163,8,8,6,26,23,3.62,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult205.gml,76,126,8,8,4,19,17,3.32,True
automated_osu018_hight_latest_final_KEY_SCHED.gml,1757,3818,138,32,6,487,230,4.35,True
automated_osu018_aes-128_pipelined_encryption_latest_final_AddRoundKey.gml,1090,1729,260,129,0,1,128,3.17,True
automated_osu018_cookbook_final_crc16_dat16_flat.gml,296,551,32,16,12,78,100,3.72,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult239.gml,64,103,8,8,4,13,19,3.22,True
automated_osu018_cookbook_final_uart.gml,455,938,12,11,0,55,92,4.12,True
automated_osu018_cookbook_final_gf_mult_by_70.gml,65,109,8,8,4,15,17,3.35,True
automated_osu018_cookbook_final_gf_mult_by_aa.gml,78,138,8,8,5,17,23,3.54,True
automated_osu018_cookbook_final_gf_mult_by_64.gml,59,95,8,8,3,14,14,3.22,True
automated_osu018_fpu_latest_final_mul_r2.gml,7242,18036,49,48,85,2775,762,4.98,True
automated_osu018_cookbook_final_gf_mult_by_7f.gml,69,117,8,8,1,13,19,3.39,True
automated_osu018_two_dimensional_fast_hartley_transform_latest_final_fht_1d_x8.gml,3062,6696,11,12,58,567,471,4.37,True
automated_osu018_fpga-median_latest_final_common_network.gml,1788,3684,96,96,24,552,348,4.12,False
automated_osu018_cookbook_final_gf_mult_by_a7.gml,81,145,8,8,3,18,13,3.58,True
automated_osu018_cookbook_final_gf_mult_by_58.gml,82,146,8,8,1,25,21,3.56,True
automated_osu018_iscas_final_ND3.gml,6,5,3,1,0,1,0,1.67,True
automated_osu018_altor32_latest_final_altor32_lfu.gml,308,555,42,33,0,115,8,3.6,True
automated_osu018_turbo8051_latest_final_g_mii_intf.gml,591,1232,32,28,1,100,67,4.17,False
automated_osu018_cookbook_final_eight_to_twenty.gml,13441,26419,532,1322,0,2647,533,3.93,True
automated_osu018_m32632_latest_final_ex_in_reg.gml,41,48,9,8,0,0,0,2.34,True
automated_osu018_Aquarius_latest_final_sasc_fifo4.gml,235,476,13,10,0,43,26,4.05,True
automated_osu018_cookbook_final_pipe_equal.gml,335,472,130,1,21,53,90,2.82,True
automated_osu018_orsoc_graphics_accelerator_final_gfx_triangl.gml,30252,71588,196,130,515,9020,5790,4.73,True
automated_osu018_altor32_latest_final_intr_perip.gml,230,376,30,33,0,24,27,3.27,False
automated_osu018_m32632_latest_final_SP_FPU.gml,5003,10302,129,75,78,1093,1086,4.12,True
automated_osu018_viterb_encoder_and_decoder_final_bmc001.gml,15,16,2,4,0,1,2,2.13,True
automated_osu018_openmsp430_latest_final_DAC121S101.gml,120,220,3,12,0,20,6,3.67,True
automated_osu018_openmsp430_latest_final_ram.gml,11526,26077,27,16,0,2654,258,4.52,True
automated_osu018_Aquarius_latest_final_rom.gml,2161,4791,13,32,0,575,705,4.43,True
automated_osu018_cookbook_final_fec_rot_5.gml,149,158,32,32,11,12,20,2.12,False
automated_osu018_amber_latest_final_eth_outputcontrol.gml,69,118,14,2,0,9,9,3.42,True
automated_osu018_cookbook_final_non_carry_add.gml,113,188,20,10,2,16,8,3.33,True
automated_osu018_des-master_final_sbox8.gml,144,325,6,4,0,45,42,4.51,True
automated_osu018_tiny_aes_latest_final_table_lookup.gml,5761,14464,33,128,32,1336,1364,5.02,True
automated_osu018_AES-T100_final_T.gml,1439,3614,9,32,8,334,341,5.02,True
automated_osu018_sha512-master_final_sha512_k_constants.gml,1413,3332,7,64,0,400,253,4.72,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult167.gml,100,183,8,8,1,33,26,3.66,True
automated_osu018_numbert_sort_device_latest_final_VGA_Ctrl.gml,413,676,32,57,1,41,83,3.27,False
automated_osu018_reed_solomon_codec_generator_latest_final_RsDecodeTop.gml,82145,189560,13,36,2411,20476,15880,4.62,False
automated_osu018_rs_5_3_gf256_latest_final_RS_5_3_GF256.gml,1748,3954,12,9,32,530,334,4.52,True
automated_osu018_mriscvcore_final_MULT.gml,4819,10118,79,34,121,997,991,4.2,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult173.gml,94,173,8,8,7,23,33,3.68,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult13.gml,50,73,8,8,3,8,15,2.92,True
automated_osu018_i2c_latest_final_i2c_master_bit_ctrl.gml,595,1266,27,8,1,130,101,4.26,False
automated_osu018_aes-master_final_aes_decipher_block.gml,8087,18945,260,133,252,1898,2273,4.69,True
automated_osu018_cookbook_final_crc24_dat64_flat.gml,2083,4322,88,24,120,527,875,4.15,True
automated_osu018_sha3_latest_final_rconst2in1.gml,307,225,12,128,0,19,14,1.47,False
automated_osu018_cookbook_final_fec_rot_29.gml,519,978,32,32,45,145,166,3.77,True
automated_osu018_pairing_latest_final_f3m_su.gml,1940,3104,388,194,0,97,291,3.2,False
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult198.gml,52,77,8,8,3,6,17,2.96,True
automated_osu018_turbo8051_latest_final_spi_cor.gml,1192,2579,45,39,6,185,76,4.33,True
automated_osu018_cookbook_final_fec_rot_15.gml,235,346,32,32,17,37,64,2.94,True
automated_osu018_des-master_final_crp.gml,1246,2780,80,32,48,410,348,4.46,True
automated_osu018_cookbook_final_approx_fp_sqrt.gml,161,175,31,32,1,13,12,2.17,False
automated_osu018_AES-T200_final_table_lookup.gml,5761,14464,33,128,32,1336,1364,5.02,True
automated_osu018_RSA-CRYPTOSYSTEM-using-verilog-master_final_dff.gml,7,6,3,1,0,0,0,1.71,True
automated_osu018_iscas_final_DFF.gml,5,4,2,1,0,0,0,1.6,True
automated_osu018_m1_core_latest_final_async_fifo.gml,695,1613,13,10,0,18,98,4.64,False
automated_osu018_ft816float_latest_final_fpDecompReg.gml,608,940,34,96,0,56,22,3.09,True
automated_osu018_trigonometric_functions_in_double_fpu_latest_final_dividor.gml,1192,2819,34,32,5,270,190,4.73,True
automated_osu018_m32632_latest_final_ICACHE.gml,48,63,8,8,9,0,23,2.62,True
automated_osu018_turbo8051_latest_final_oc8051_t.gml,686,1456,27,42,1,132,98,4.24,True
automated_osu018_minirisc_latest_final_mux8_1.gml,29,36,11,1,0,4,0,2.48,True
automated_osu018_double_fpu_latest_final_fpu_addsu.gml,17311,38203,134,65,32,2398,1453,4.41,True
automated_osu018_Aquarius_latest_final_mult.gml,9648,23228,79,65,58,2836,1345,4.82,True
automated_osu018_8051_latest_final_oc8051_tc2.gml,552,1113,24,44,0,86,46,4.03,True
automated_osu018_amber_latest_final_eth_registers.gml,2283,4188,80,290,0,200,391,3.67,True
automated_osu018_cookbook_final_gearbox_32_33.gml,967,2172,36,34,0,149,70,4.49,True
automated_osu018_reed_solomon_codec_generator_latest_final_RsDecodeDelay.gml,17597,39867,12,9,4,527,3740,4.53,True
automated_osu018_openmsp430_latest_final_omsp_sfr.gml,110,132,21,20,0,15,10,2.4,False
automated_osu018_a-z80_latest_final_uart.gml,254,534,11,2,3,33,42,4.2,True
automated_osu018_turbo8051_latest_final_generic_intr_stat_reg.gml,12,12,5,1,0,1,0,2.0,True
automated_osu018_cookbook_final_crc24_dat64_only_flat.gml,1355,2730,64,24,101,332,611,4.03,True
automated_osu018_ft816float_latest_final_cntlz32.gml,146,237,32,6,0,21,27,3.25,True
automated_osu018_sdr_ctrl_latest_final_BUFFER.gml,3,2,1,1,0,0,0,1.33,True
automated_osu018_cookbook_final_fec_rot_14.gml,213,301,32,32,13,28,57,2.83,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult199.gml,52,77,8,8,3,5,19,2.96,True
automated_osu018_cookbook_final_fec_rot_28.gml,462,864,32,32,33,118,157,3.74,True
automated_osu018_cookbook_final_vga_driver.gml,449,793,32,55,0,73,76,3.53,False
automated_osu018_openmsp430_latest_final_ram_8x512_hi.gml,16,8,0,8,0,0,0,1.0,False
automated_osu018_aes-master_final_aes_inv_sbox.gml,2799,7179,32,32,0,635,709,5.13,False
automated_osu018_viterb_encoder_and_decoder_final_tbu.gml,104,206,20,2,0,12,9,3.96,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult12.gml,55,85,8,8,5,7,19,3.09,True
automated_osu018_cookbook_final_rx_buffer_fifo_2.gml,6734,13585,404,402,2,813,411,4.03,True
automated_osu018_aes_core_latest_final_aes_cipher_top.gml,18985,45822,259,129,352,4770,4274,4.83,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult172.gml,74,124,8,8,4,14,25,3.35,True
automated_osu018_RSA-CRYPTOSYSTEM-using-verilog-master_final_mux.gml,8,8,3,1,0,1,0,2.0,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult166.gml,74,120,8,8,5,11,25,3.24,True
automated_osu018_sdr_ctrl_latest_final_sdrc_top.gml,14149,35656,64,64,132,5188,1626,5.04,True
automated_osu018_configurable_crc_core_latest_final_crc_7.gml,50,91,4,7,0,7,4,3.64,True
automated_osu018_fixed_point_arithmetic_parameterized_latest_final_qmult.gml,13083,32686,64,32,112,4787,1803,5.0,True
automated_osu018_m32632_latest_final_DCACHE_SM.gml,912,1439,118,102,0,119,70,3.16,False
automated_osu018_minirisc_latest_final_inc11.gml,60,81,11,11,2,8,13,2.7,True
automated_osu018_tiny_aes_latest_final_final_round.gml,11713,29280,257,128,128,2704,2608,5.0,True
automated_osu018_iscas_final_TX.gml,3,2,1,1,0,0,0,1.33,True
automated_osu018_cookbook_final_fec_rot_4.gml,142,140,32,32,10,8,16,1.97,False
automated_osu018_iscas_final_c5315.gml,1454,2675,178,123,10,240,195,3.68,False
automated_osu018_cookbook_final_pipeline_add_ms.gml,338,615,42,21,10,49,62,3.64,True
automated_osu018_viterb_encoder_and_decoder_final_bmc000.gml,14,15,2,4,1,1,2,2.14,True
automated_osu018_sdr_ctrl_latest_final_sdrc_bank_fsm.gml,649,1168,64,45,1,76,37,3.6,True
automated_osu018_iscas_final_ND2.gml,5,4,2,1,0,1,0,1.6,True
automated_osu018_cookbook_final_gf_mult_by_59.gml,105,200,8,8,5,35,16,3.81,True
automated_osu018_cookbook_final_gf_mult_by_a6.gml,61,95,8,8,2,7,16,3.11,True
automated_osu018_aes_decrypt_fpga_latest_final_MUXF8.gml,8,8,3,1,0,1,0,2.0,True
automated_osu018_altor32_latest_final_altor32_lsu.gml,55,66,19,4,0,7,11,2.4,True
automated_osu018_cookbook_final_gf_mult_by_65.gml,60,98,8,8,3,6,22,3.27,True
automated_osu018_cookbook_final_gf_mult_by_71.gml,61,101,8,8,4,10,17,3.31,True
automated_osu018_openmsp430_latest_final_rom_8x2k_hi.gml,16,8,0,8,0,0,0,1.0,False
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult238.gml,67,109,8,8,3,18,17,3.25,True
automated_osu018_iscas_final_BU.gml,3,2,1,1,0,0,0,1.33,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult204.gml,78,132,8,8,4,21,16,3.38,True
automated_osu018_sha3_latest_final_rconst.gml,205,186,24,64,0,20,32,1.81,False
automated_osu018_apbtoaes128_latest_final_data_swap.gml,260,516,34,32,0,97,1,3.97,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult210.gml,80,138,8,8,4,20,23,3.45,True
automated_osu018_des-master_final_des3.gml,4000,9002,240,64,49,1376,518,4.5,True
automated_osu018_systemcaes_latest_final_wb_aes_controller.gml,2784,5096,174,291,0,329,57,3.66,True
automated_osu018_edge_latest_final_Edge_Cor.gml,48926,116679,68,100,371,12827,6662,4.77,True
automated_osu018_mesi_isc_final_mesi_isc_broad.gml,1407,3127,43,45,3,355,68,4.44,True
automated_osu018_reed_solomon_codec_generator_latest_final_RsEncodeTop.gml,1658,3695,12,8,67,512,333,4.46,True
automated_osu018_two_dimensional_fast_hartley_transform_latest_final_signed_mult_const_asi.gml,363,839,11,9,7,110,55,4.62,True
automated_osu018_cookbook_final_three_two_comp.gml,16,24,3,2,0,4,3,3.0,True
automated_osu018_cookbook_final_gf_mult_by_f5.gml,79,140,8,8,3,26,11,3.54,True
automated_osu018_cookbook_final_gf_mult_by_0d.gml,64,107,8,8,4,11,22,3.34,True
automated_osu018_8051_latest_final_oc8051_b_register.gml,161,306,21,8,0,33,20,3.8,True
automated_osu018_cookbook_final_ternary_sum_ni.gml,689,1347,73,12,22,148,135,3.91,True
automated_osu018_cookbook_final_gf_mult_by_16.gml,70,119,8,8,4,13,24,3.4,True
automated_osu018_cookbook_final_gf_mult_by_e9.gml,68,109,8,8,3,16,22,3.21,True
automated_osu018_cookbook_final_gf_mult_by_02.gml,32,27,8,8,3,0,3,1.69,False
automated_osu018_cookbook_final_sbox3.gml,110,259,6,4,0,30,28,4.71,True
automated_osu018_tiny_tate_bilinear_pairing_latest_final_tiny.gml,269,457,42,20,14,43,69,3.4,True
automated_osu018_iscas_final_s349.gml,220,337,10,11,0,66,38,3.06,True
automated_osu018_turbo8051_latest_final_g_tx_fsm.gml,554,1047,51,35,1,75,54,3.78,True
automated_osu018_xge_mac_latest_final_sync_clk_xgmii_tx.gml,17,24,5,3,0,0,0,2.82,True
automated_osu018_edge_latest_final_reset_logi.gml,5,4,2,1,0,0,0,1.6,True
automated_osu018_viterb_encoder_and_decoder_final_mem_disp.gml,6474,14864,13,1,0,1117,207,4.59,True
automated_osu018_hight_latest_final_HIGHT_CORE_TOP.gml,4057,8898,198,66,54,1211,603,4.39,True
automated_osu018_rsencoder_latest_final_FF.gml,34,40,10,8,0,0,0,2.35,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult75.gml,94,168,8,8,3,31,22,3.57,True
automated_osu018_openmsp430_latest_final_omsp_sync_reset.gml,7,8,2,1,0,0,0,2.29,True
automated_osu018_cookbook_final_error_loc_poly_roots.gml,623,1010,72,73,40,104,183,3.24,True
automated_osu018_BLAKE_final_BLAKE_TOP.gml,24104,57108,21,17,469,5310,4704,4.74,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult129.gml,77,129,8,8,5,20,20,3.35,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult61.gml,90,168,8,8,3,28,12,3.73,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult49.gml,50,68,8,8,5,6,14,2.72,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult101.gml,46,59,8,8,3,3,15,2.57,True
automated_osu018_AES-T1000_final_S.gml,708,1797,9,8,0,169,155,5.08,True
automated_osu018_rs_encoder_decoder_latest_final_GF8Mult115.gml,86,148,8,8,7,21,23,3.44,True
automated_osu018_cookbook_final_chain_delay_adjust.gml,373,749,5,25,0,74,76,4.02,True
automated_osu018_des_latest_final_sbox8.gml,144,325,6,4,0,45,42,4.51,True
automated_osu018_rtf8088_latest_final_evaluate_bra.gml,111,181,29,1,0,22,25,3.26,True
automated_osu018_turbo8051_latest_final_g_cfg_mgmt.gml,3070,5945,77,255,8,639,270,3.87,True
automated_osu018_jt51_latest_final_jt51_lfo_lfsr.gml,112,235,3,1,1,10,4,4.2,True
automated_osu018_cookbook_final_system_timer.gml,490,932,2,50,1,77,87,3.8,True
automated_osu018_turbo8051_latest_final_oc8051_memory_interfa.gml,2394,4913,199,123,8,405,208,4.1,False
automated_osu018_des_latest_final_key_sel3.gml,2326,5257,175,48,0,801,134,4.52,True
automated_osu018_aes-encryption_latest_final_aes_cipher_top.gml,32385,79725,259,129,389,7606,7758,4.92,True
automated_osu018_openmsp430_latest_final_cyclonev_io_ibuf.gml,3,2,1,1,0,0,0,1.33,True
automated_osu018_openmsp430_latest_final_omsp_dbg.gml,1306,2735,54,40,4,211,207,4.19,True
automated_osu018_m1_core_latest_final_ps2_top.gml,1901,4230,29,38,11,393,246,4.45,False
automated_osu018_openmsp430_latest_final_omsp_and_gat.gml,5,4,2,1,0,1,0,1.6,True
automated_osu018_Aquarius_latest_final_cpu.gml,23392,54951,51,73,89,5185,2577,4.7,True
automated_osu018_8051_latest_final_oc8051_uart.gml,570,1189,27,26,0,85,65,4.17,True
automated_osu018_fpga-median_latest_final_nod.gml,173,323,16,16,2,46,29,3.73,True
automated_osu018_8051_latest_final_oc8051_ports.gml,584,1069,54,64,0,106,36,3.66,True
automated_osu018_openmsp430_latest_final_spartan3a_dmem.gml,32,16,0,16,0,0,0,1.0,False
automated_osu018_orsoc_graphics_accelerator_final_gfx_wbs.gml,539,934,41,16,4,312,124,3.47,True
automated_osu018_cookbook_final_gf_mult_by_6.gml,59,90,8,8,5,9,22,3.05,True
automated_osu018_cavlc_latest_final_cavlc_read_run_befores.gml,2133,4349,168,152,2,254,101,4.08,True
automated_osu018_minirisc_latest_final_xilinx_mux2_7.gml,14,7,0,7,0,0,0,1.0,False
automated_osu018_reed_solomon_decoder_latest_final_out_stag.gml,187,344,11,20,2,24,26,3.68,True
automated_osu018_amber_latest_final_eth_random.gml,142,273,25,2,0,25,21,3.85,True
automated_osu018_apbtoaes128_latest_final_shift_rows.gml,640,512,128,256,0,0,0,1.6,False
automated_osu018_rs_encoder_decoder_latest_final_GF8SigmaAdder8t.gml,360,288,144,72,72,0,72,1.6,False
automated_osu018_siphash-master_final_siphas.gml,8871,19788,44,32,190,1516,1740,4.46,True
automated_osu018_mriscvcore_final_ALU_xor.gml,269,363,66,32,32,32,96,2.7,True
automated_osu018_cookbook_final_error_loc_poly_round_multi_step.gml,8186,17100,396,261,249,2169,1680,4.18,False
automated_osu018_a-z80_latest_final_alu_mux_8.gml,28,33,11,1,0,2,0,2.36,True
automated_osu018_cookbook_final_pn2112_tabl.gml,639,1479,7,32,0,203,137,4.63,True
automated_osu018_cookbook_final_gf_mult_by_7.gml,91,161,8,8,5,24,27,3.54,True
automated_osu018_jt51_latest_final_jt51_envelop.gml,1812,3769,52,10,9,269,228,4.16,True
automated_osu018_cookbook_final_gearbox_67_40.gml,2512,6114,69,41,0,392,212,4.87,True
automated_osu018_pairing_latest_final_f3_mult.gml,18,24,4,2,0,4,0,2.67,True
automated_osu018_epfl_final_top.gml,1870,2887,256,129,8,286,477,3.09,True
automated_osu018_fpu_latest_final_except.gml,210,273,63,12,0,31,51,2.6,True
automated_osu018_cookbook_final_gf_mult_by_a.gml,52,73,8,8,2,5,18,2.81,True
